issn,journal_title,accurate_title,author_instructions,editorial_board,facebook_url,home_page_url,is_society_journal,linkedin_url,society_organization,society_organization_url,twitter_page_url,wikidata_url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0146-6410,Progress in particle and nuclear physics,,http://www.elsevier.com/journals/progress-in-particle-and-nuclear-physics/0146-6410/guide-for-authors,https://www.journals.elsevier.com/progress-in-particle-and-nuclear-physics/editorial-board,,https://www.journals.elsevier.com/progress-in-particle-and-nuclear-physics,FALSE,,,,,https://www.wikidata.org/wiki/Q1984444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0045-9380,Current problems in pediatrics,,,,,,FALSE,,,,,https://www.wikidata.org/wiki/Q27710573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0304-3800,Ecological modelling,,http://www.elsevier.com/journals/ecological-modelling/0304-3800/guide-for-authors,https://www.journals.elsevier.com/ecological-modelling/editorial-board,,https://www.journals.elsevier.com/ecological-modelling,FALSE,,,,,https://www.wikidata.org/wiki/Q15763045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1525-5050,Epilepsy & behavior,,http://www.elsevier.com/journals/epilepsy-and-behavior/1525-5050/guide-for-authors,https://www.journals.elsevier.com/epilepsy-and-behavior/editorial-board,,https://www.journals.elsevier.com/epilepsy-and-behavior,FALSE,,,,,https://www.wikidata.org/wiki/Q15746410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0167-6296,Journal of health economics,,http://www.elsevier.com/journals/journal-of-health-economics/0167-6296/guide-for-authors,https://www.journals.elsevier.com/journal-of-health-economics/editorial-board,,https://www.journals.elsevier.com/journal-of-health-economics,FALSE,,,,https://twitter.com/jhealthecon,https://www.wikidata.org/wiki/Q4250361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1769-6763,EMC-Hépato-gastroentérologie,,,,,,FALSE,,,,,https://www.wikidata.org/wiki/Q96325453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2666-8939,Carbohydrate polymer technologies and applications,,http://www.elsevier.com/journals/carbohydrate-polymer-technologies-and-applications/2666-8939/guide-for-authors,https://www.journals.elsevier.com/carbohydrate-polymer-technologies-and-applications/editorial-board,,https://www.journals.elsevier.com/carbohydrate-polymer-technologies-and-applications,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2214-0085,Biochimie open,,,,,,FALSE,,,,,https://www.wikidata.org/wiki/Q50816221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2352-3042,Genes & diseases,,http://www.elsevier.com/journals/genes-and-diseases/2352-3042/guide-for-authors,https://www.journals.elsevier.com/genes-and-diseases/editorial-board,,https://www.journals.elsevier.com/genes-and-diseases,FALSE,,,,,https://www.wikidata.org/wiki/Q27725779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0265-3036,International biodeterioration,,,,,,FALSE,,,,,https://www.wikidata.org/wiki/Q24031558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444-8834,European research on management and business economics,,http://www.elsevier.com/journals/european-research-on-management-and-business-economics/2444-8834/guide-for-authors,https://www.journals.elsevier.com/european-research-on-management-and-business-economics/editorial-board,,https://www.journals.elsevier.com/european-research-on-management-and-business-economics,FALSE,,,,,https://www.wikidata.org/wiki/Q50812245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2590-2075,Biofilm,,http://www.elsevier.com/journals/biofilm/2590-2075/guide-for-authors,https://www.journals.elsevier.com/biofilm/editorial-board,,https://www.journals.elsevier.com/biofilm,FALSE,,,,https://twitter.com/BiofilmJournal,https://www.wikidata.org/wiki/Q96319318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2352-2151,Agri gene,,,,,,FALSE,,,,,https://www.wikidata.org/wiki/Q27727679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0150-9861,Journal of neuroradiology,,http://www.elsevier.com/journals/journal-of-neuroradiology/0150-9861/guide-for-authors,https://www.journals.elsevier.com/journal-of-neuroradiology/editorial-board,,https://www.journals.elsevier.com/journal-of-neuroradiology,FALSE,,,,https://twitter.com/jneuroradiology?lang=en,https://www.wikidata.org/wiki/Q26867053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2213-0764,Healthcare: the journal of delivery science and innovation,,http://www.elsevier.com/journals/healthcare-the-journal-of-delivery-science-and-innovation/2213-0764/guide-for-authors,https://www.journals.elsevier.com/healthcare-the-journal-of-delivery-science-and-innovation/editorial-board,,https://www.journals.elsevier.com/healthcare-the-journal-of-delivery-science-and-innovation,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0022-0248,Journal of crystal growth,,http://www.elsevier.com/journals/journal-of-crystal-growth/0022-0248/guide-for-authors,https://www.journals.elsevier.com/journal-of-crystal-growth/editorial-board,,https://www.journals.elsevier.com/journal-of-crystal-growth,FALSE,,,,,https://www.wikidata.org/wiki/Q1929756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1324-2881,The Asia Pacific journal of thoracic and cardiovascular surgery,,,,,,FALSE,,,,,https://www.wikidata.org/wiki/Q68171652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1464-1895,Physics and chemistry of the earth,,,,,,FALSE,,,,,https://www.wikidata.org/wiki/Q15759289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2212-764X,European research in telemedicine,,,,,https://www.journals.elsevier.com/european-research-in-telemedicine,FALSE,,,,,https://www.wikidata.org/wiki/Q96326494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2665-9131,Osteoarthritis and cartilage open,,http://www.elsevier.com/journals/osteoarthritis-and-cartilage-open/2665-9131/guide-for-authors,https://www.journals.elsevier.com/osteoarthritis-and-cartilage-open/editorial-board,,https://www.journals.elsevier.com/osteoarthritis-and-cartilage-open,FALSE,,,,,https://www.wikidata.org/wiki/Q96722883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1328-2743,Australian emergency nursing journal,,,,,,FALSE,,,,,https://www.wikidata.org/wiki/Q4823426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8755-7223,Journal of professional nursing,,http://www.elsevier.com/journals/journal-of-professional-nursing/8755-7223/guide-for-authors,https://www.journals.elsevier.com/journal-of-professional-nursing/editorial-board,,https://www.journals.elsevier.com/journal-of-professional-nursing,FALSE,,,,,https://www.wikidata.org/wiki/Q15756670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1877-5845,Spatial and spatio-temporal epidemiology,,http://www.elsevier.com/journals/spatial-and-spatio-temporal-epidemiology/1877-5845/guide-for-authors,https://www.journals.elsevier.com/spatial-and-spatio-temporal-epidemiology/editorial-board,,https://www.journals.elsevier.com/spatial-and-spatio-temporal-epidemiology,FALSE,,,,,https://www.wikidata.org/wiki/Q15817434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0166-6622,Colloids and surfaces,,,,,,FALSE,,,,,https://www.wikidata.org/wiki/Q26839756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2214-2509,IDCases,,https://www.elsevier.com/journals/idcases/2214-2509/guide-for-authors,https://www.journals.elsevier.com/idcases/editorial-board,,https://www.journals.elsevier.com/idcases,FALSE,,,,,https://www.wikidata.org/wiki/Q27725729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468-6026,JSES open access,,,,,,FALSE,,,,,https://www.wikidata.org/wiki/Q96320832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0167-4943,Archives of gerontology and geriatrics,,http://www.elsevier.com/journals/archives-of-gerontology-and-geriatrics/0167-4943/guide-for-authors,https://www.journals.elsevier.com/archives-of-gerontology-and-geriatrics/editorial-board,,https://www.journals.elsevier.com/archives-of-gerontology-and-geriatrics,FALSE,,,,,"https://www.wikidata.org/wiki/Q15749513""HITId",Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.issn,Input.journal_title,Answer.accurate_title,Answer.author_instructions,Answer.editorial_board,Answer.facebook_page,Answer.home_page,Answer.is_society_journal.on,Answer.journal_not_found.on,Answer.journal_title_match.on,Answer.linkedin_page,Answer.society_organization,Answer.society_organization_link,Answer.twitter_page,Answer.wikidata_not_found.on,Answer.wikidata_url,Approve,Reject
2212-6864,Physics of the dark universe,,http://www.elsevier.com/journals/physics-of-the-dark-universe/2212-6864/guide-for-authors,https://www.journals.elsevier.com/physics-of-the-dark-universe/editorial-board,,https://www.journals.elsevier.com/physics-of-the-dark-universe,FALSE,,,,,https://www.wikidata.org/wiki/Q29043829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0255-0857,Indian journal of medical microbiology,,http://www.elsevier.com/journals/indian-journal-of-medical-microbiology/0255-0857/guide-for-authors,https://www.journals.elsevier.com/indian-journal-of-medical-microbiology/editorial-board,,https://www.journals.elsevier.com/indian-journal-of-medical-microbiology,FALSE,,,,,https://www.wikidata.org/wiki/Q6020785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0378-3758,Journal of statistical planning and inference,,http://www.elsevier.com/journals/journal-of-statistical-planning-and-inference/0378-3758/guide-for-authors,https://www.journals.elsevier.com/journal-of-statistical-planning-and-inference/editorial-board,,https://www.journals.elsevier.com/journal-of-statistical-planning-and-inference,FALSE,,,,,https://www.wikidata.org/wiki/Q15759196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2214-7519,Interdisciplinary neurosurgery,,http://www.elsevier.com/journals/interdisciplinary-neurosurgery/2214-7519/guide-for-authors,https://www.journals.elsevier.com/interdisciplinary-neurosurgery/editorial-board,,https://www.journals.elsevier.com/interdisciplinary-neurosurgery,FALSE,,,,,https://www.wikidata.org/wiki/Q27727495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0361-3682,"Accounting, organizations and society",,http://www.elsevier.com/journals/accounting-organizations-and-society/0361-3682/guide-for-authors,https://www.journals.elsevier.com/accounting-organizations-and-society/editorial-board,,https://www.journals.elsevier.com/accounting-organizations-and-society,FALSE,,,,,https://www.wikidata.org/wiki/Q15703119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1871-2592,EAU-EBU update series,,,,,https://www.journals.elsevier.com/eau-ebu-update-series,FALSE,,,,,https://www.wikidata.org/wiki/Q96324868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1886-2845,Diálisis y trasplante,,,,,,FALSE,,,,,https://www.wikidata.org/wiki/Q96332781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2210-6707,Sustainable cities and society,,http://www.elsevier.com/journals/sustainable-cities-and-society/2210-6707/guide-for-authors,https://www.journals.elsevier.com/sustainable-cities-and-society/editorial-board,,https://www.journals.elsevier.com/sustainable-cities-and-society,FALSE,,,,,https://www.wikidata.org/wiki/Q55594606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515-8562,ORBIT journal,,,,,,FALSE,,,,,https://www.wikidata.org/wiki/Q96722577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1538-4721,Brachytherapy,,http://www.elsevier.com/journals/brachytherapy/1538-4721/guide-for-authors,https://www.journals.elsevier.com/brachytherapy/editorial-board,,https://www.journals.elsevier.com/brachytherapy,FALSE,,,,,https://www.wikidata.org/wiki/Q1823269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0272-5231,Clinics in chest medicine,,http://www.elsevier.com/journals/clinics-in-chest-medicine/0272-5231/guide-for-authors,,,https://www.journals.elsevier.com/clinics-in-chest-medicine,FALSE,,,,,https://www.wikidata.org/wiki/Q15754921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1286-4579,Microbes and infection,,http://www.elsevier.com/journals/microbes-and-infection/1286-4579/guide-for-authors,https://www.journals.elsevier.com/microbes-and-infection/editorial-board,,https://www.journals.elsevier.com/microbes-and-infection,FALSE,,,,,https://www.wikidata.org/wiki/Q15760242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468-4287,Journal of vascular surgery cases and innovative techniques,,http://www.elsevier.com/journals/journal-of-vascular-surgery-cases-and-innovative-techniques/2468-4287/guide-for-authors,https://www.journals.elsevier.com/journal-of-vascular-surgery-cases-and-innovative-techniques/editorial-board,,https://www.journals.elsevier.com/journal-of-vascular-surgery-cases-and-innovative-techniques,FALSE,,,,,https://www.wikidata.org/wiki/Q50807232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1671-2927,Agricultural Sciences in China,,,,,,FALSE,,,,,https://www.wikidata.org/wiki/Q15750555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468-0451,"Infection, disease & health",,http://www.elsevier.com/journals/infection-disease-and-health/2468-0451/guide-for-authors,https://www.journals.elsevier.com/infection-disease-and-health/editorial-board,,https://www.journals.elsevier.com/infection-disease-and-health,FALSE,,,,,https://www.wikidata.org/wiki/Q63882936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0166-5162,International journal of coal geology,,http://www.elsevier.com/journals/international-journal-of-coal-geology/0166-5162/guide-for-authors,https://www.journals.elsevier.com/international-journal-of-coal-geology/editorial-board,,https://www.journals.elsevier.com/international-journal-of-coal-geology,FALSE,,,,,https://www.wikidata.org/wiki/Q15759905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2212-828X,The Journal of the economics of ageing,,http://www.elsevier.com/journals/the-journal-of-the-economics-of-ageing/2212-828x/guide-for-authors,https://www.journals.elsevier.com/the-journal-of-the-economics-of-ageing/editorial-board,,https://www.journals.elsevier.com/the-journal-of-the-economics-of-ageing,FALSE,,,,https://twitter.com/econageing,https://www.wikidata.org/wiki/Q27725071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0378-5173,International journal of pharmaceutics,,http://www.elsevier.com/journals/international-journal-of-pharmaceutics/0378-5173/guide-for-authors,https://www.journals.elsevier.com/international-journal-of-pharmaceutics/editorial-board,,https://www.journals.elsevier.com/international-journal-of-pharmaceutics,FALSE,,,,,https://www.wikidata.org/wiki/Q6051539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0925-9635,Diamond and related materials,,http://www.elsevier.com/journals/diamond-and-related-materials/0925-9635/guide-for-authors,https://www.journals.elsevier.com/diamond-and-related-materials/editorial-board,,https://www.journals.elsevier.com/diamond-and-related-materials,FALSE,,,,,https://www.wikidata.org/wiki/Q15757085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1043-321X,Breast diseases,,,,,,FALSE,,,,,https://www.wikidata.org/wiki/Q15764645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0212-5382,Nursing,,,,,,FALSE,,,,,https://www.wikidata.org/wiki/Q63882995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0142-0615,International journal of electrical power & energy systems,,http://www.elsevier.com/journals/international-journal-of-electrical-power-and-energy-systems/0142-0615/guide-for-authors,https://www.journals.elsevier.com/international-journal-of-electrical-power-and-energy-systems/editorial-board,,https://www.journals.elsevier.com/international-journal-of-electrical-power-and-energy-systems,FALSE,,,,,https://www.wikidata.org/wiki/Q15755164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0165-2370,Journal of analytical and applied pyrolysis,,http://www.elsevier.com/journals/journal-of-analytical-and-applied-pyrolysis/0165-2370/guide-for-authors,https://www.journals.elsevier.com/journal-of-analytical-and-applied-pyrolysis/editorial-board,,https://www.journals.elsevier.com/journal-of-analytical-and-applied-pyrolysis,FALSE,,,,,https://www.wikidata.org/wiki/Q3186892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2090-4479,Ain Shams Engineering Journal,,http://www.elsevier.com/journals/ain-shams-engineering-journal/2090-4479/guide-for-authors,https://www.journals.elsevier.com/ain-shams-engineering-journal/editorial-board,,https://www.journals.elsevier.com/ain-shams-engineering-journal,FALSE,,,,,https://www.wikidata.org/wiki/Q50810591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1896-1126,Advances in Medical Sciences,,http://www.elsevier.com/journals/advances-in-medical-sciences/1896-1126/guide-for-authors,https://www.journals.elsevier.com/advances-in-medical-sciences/editorial-board,,https://www.journals.elsevier.com/advances-in-medical-sciences,FALSE,,,,,https://www.wikidata.org/wiki/Q15756321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445-4079,Mindfulness & compassion,,,,,,FALSE,,,,,https://www.wikidata.org/wiki/Q96320509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0147-619X,Plasmid,,http://www.elsevier.com/journals/plasmid/0147-619x/guide-for-authors,https://www.journals.elsevier.com/plasmid/editorial-board,,https://www.journals.elsevier.com/plasmid,FALSE,,,,,https://www.wikidata.org/wiki/Q15754448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0147-6513,Ecotoxicology and environmental safety,,http://www.elsevier.com/journals/ecotoxicology-and-environmental-safety/0147-6513/guide-for-authors,https://www.journals.elsevier.com/ecotoxicology-and-environmental-safety/editorial-board,,https://www.journals.elsevier.com/ecotoxicology-and-environmental-safety,FALSE,,,,,https://www.wikidata.org/wiki/Q15724465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0022-5428,The Columbia journal of world business,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0109-5641,Dental materials,,http://www.elsevier.com/journals/dental-materials/0109-5641/guide-for-authors,https://www.journals.elsevier.com/dental-materials/editorial-board,,https://www.journals.elsevier.com/dental-materials,FALSE,,,,,https://www.wikidata.org/wiki/Q15724655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0161-8938,Journal of policy modeling,,http://www.elsevier.com/journals/journal-of-policy-modeling/0161-8938/guide-for-authors,https://www.journals.elsevier.com/journal-of-policy-modeling/editorial-board,,https://www.journals.elsevier.com/journal-of-policy-modeling,FALSE,,,,,https://www.wikidata.org/wiki/Q15753536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452-2198,Rhizosphere,,http://www.elsevier.com/journals/rhizosphere/2452-2198/guide-for-authors,https://www.journals.elsevier.com/rhizosphere/editorial-board,,https://www.journals.elsevier.com/rhizosphere,FALSE,,,,,https://www.wikidata.org/wiki/Q96319637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762-4223,EMC-Pneumologie,,,,,,FALSE,,,,,https://www.wikidata.org/wiki/Q96325486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542-6605,Internet of things,,https://www.elsevier.com/journals/internet-of-things/2542-6605/guide-for-authors,https://www.sciencedirect.com/journal/internet-of-things/about/editorial-board,https://www.facebook.com/internetofthingsjournal/,https://www.sciencedirect.com/journal/internet-of-things,FALSE,https://ir.linkedin.com/in/iotjournal,,,https://twitter.com/iotjrnl,https://www.wikidata.org/wiki/Q96325266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0960-2593,Computer audit update,,,,,,FALSE,,,,,https://www.wikidata.org/wiki/Q96702467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1636-6522,Médecine palliative,,http://www.elsevier.com/journals/medecine-palliative/1636-6522/guide-for-authors,https://www.journals.elsevier.com/medecine-palliative/editorial-board,,https://www.journals.elsevier.com/medecine-palliative,FALSE,,,,,https://www.wikidata.org/wiki/Q63882984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2666-8181,Partial differential equations in applied mathematics,,http://www.elsevier.com/journals/partial-differential-equations-in-applied-mathematics/2666-8181/guide-for-authors,https://www.journals.elsevier.com/partial-differential-equations-in-applied-mathematics/editorial-board,,https://www.journals.elsevier.com/partial-differential-equations-in-applied-mathematics,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
