issn,journal_title,accurate_title,author_instructions,editorial_board,facebook_url,home_page,linkedin_url,society_organization_1,society_organization_2,society_organization_link_1,society_organization_link_2,society_organization_3,society_organization_link_3,twitter_url,wikidata_url
0002-9157,American journal of clinical hypnosis,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=ujhy20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=ujhy20,,https://www.tandfonline.com/toc/ujhy20/current,,,,,,,,,https://www.wikidata.org/wiki/Q15760320
0774-6210,EPTA bulletin,,,,,https://www.tandfonline.com/toc/yjpe19/current,,,,,,,,,
1755-182X,Journal of tourism history,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=rjth20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=rjth20,,https://www.tandfonline.com/toc/rjth20/current,,International Commission for the History of Travel and Tourism,,http://www.ichtt.org/public/ichtt/aboutus.htm,,,,,https://www.wikidata.org/wiki/Q15817391
2158-0715,Forest science and technology,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=tfst20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=tfst20,,https://www.tandfonline.com/toc/tfst20/current,,Korean Society of Forest Science,,http://www.kfs21.or.kr/,,,,,https://www.wikidata.org/wiki/Q15817677
1040-9289,Early education and development,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=heed20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=heed20,,https://www.tandfonline.com/toc/heed20/current,,,,,,,,,https://www.wikidata.org/wiki/Q15767173
1072-303X,"Journal of interlibrary loan, document delivery & information supply","Journal of Interlibrary Loan, Document Delivery & Electronic Reserve",https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=wild20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=wild20,,https://www.tandfonline.com/toc/wild20/current,,,,,,,,,https://www.wikidata.org/wiki/Q15761135
0090-8312,Energy sources,"Energy Sources, Part B: Economics, Planning, and Policy",https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=uesb20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=uesb20,,https://www.tandfonline.com/toc/uesb20/current,,,,,,,,,https://www.wikidata.org/wiki/Q15755425
2694-1112,Functional diamond,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=tfdi20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=tfdi20,,https://www.tandfonline.com/toc/tfdi20/current,,,,,,,,,
0006-4246,The Black scholar,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=rtbs20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=rtbs20,https://www.facebook.com/theblackscholar/,https://www.tandfonline.com/toc/rtbs20/current,,,,,,,,https://twitter.com/theblackschlr,https://www.wikidata.org/wiki/Q7718432
0075-0778,Irish geography,,,,,https://www.tandfonline.com/toc/rigy20/current,,,,,,,,,https://www.wikidata.org/wiki/Q15816843
1562-3599,The International journal of construction management,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=tjcm20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=tjcm20,,https://www.tandfonline.com/toc/tjcm20/current,,,,,,,,,https://www.wikidata.org/wiki/Q15754961
0899-0220,Somatosensory & motor research,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=ismr20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=ismr20,,https://www.tandfonline.com/toc/ismr20/current,,,,,,,,,https://www.wikidata.org/wiki/Q7559302
1092-6755,Adoption quarterly,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=wado20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=wado20,,https://www.tandfonline.com/toc/wado20/current,,,,,,,,,https://www.wikidata.org/wiki/Q15751793
1046-171X,TACD journal,,,,,https://www.tandfonline.com/toc/ujpc18/current,,,,,,,,,https://www.wikidata.org/wiki/Q96733925
0091-8369,Journal of homosexuality,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=wjhm20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=wjhm20,,https://www.tandfonline.com/toc/wjhm20/current,,,,,,,,,https://www.wikidata.org/wiki/Q1514304
0034-3404,Regional studies,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=cres20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=cres20,,https://www.tandfonline.com/toc/cres20/current,,,,,,,,,https://www.wikidata.org/wiki/Q15733775
0003-9349,Archiv für Pflanzenschutz,,,,,https://www.tandfonline.com/toc/gapp19/current,,,,,,,,,https://www.wikidata.org/wiki/Q96703565
1355-2600,The journal of sexual aggression,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=tjsa20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=tjsa20,,https://www.tandfonline.com/toc/tjsa20/current,,National Organisation for the Treatment of Abuse (NOTA),,http://www.nota.co.uk/,,,,,https://www.wikidata.org/wiki/Q6295907
1090-4018,International journal of listening,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=hijl20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=hijl20,,https://www.tandfonline.com/toc/hijl20/current,,A Journal of the International Listening Association,,https://listen.org/,,,,,https://www.wikidata.org/wiki/Q15817084
1046-560X,Journal of science teacher education,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=uste20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=uste20,,https://www.tandfonline.com/toc/uste20/current,,The Association for Science Teacher Education (ASTE),,https://theaste.org/,,,,https://twitter.com/jste1924?lang=en,https://www.wikidata.org/wiki/Q15764785
2690-7240,Canadian journal of art therapy,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=ucat21,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=ucat21,,https://www.tandfonline.com/toc/ucat21/current,,Canadian Art Therapy Association,,http://canadianarttherapy.org/,,,,,https://www.wikidata.org/wiki/Q96699313
0004-5608,Annals of the Association of American Geographers,,,,,https://www.tandfonline.com/toc/raag20/current,,,,,,,,,https://www.wikidata.org/wiki/Q15753179
2000-2297,Journal of oral microbiology,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=zjom20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=zjom20,,https://www.tandfonline.com/toc/zjom20/current,,,,,,,,,https://www.wikidata.org/wiki/Q27723541
1461-6742,International feminist journal of politics,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=rfjp20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=rfjp20,https://www.facebook.com/IFJPglobal/,https://www.tandfonline.com/toc/rfjp20/current,,,,,,,,https://twitter.com/ifjpglobal,https://www.wikidata.org/wiki/Q6050507
2326-7410,The research quarterly of the American Association for Health and Physical Education,,,,,https://www.tandfonline.com/toc/urqe17/current,,,,,,,,,https://www.wikidata.org/wiki/Q96331360
2051-9842,Poem,,,,,https://www.tandfonline.com/toc/rpom20/current,,,,,,,,,https://www.wikidata.org/wiki/Q5185279
1350-1763,Journal of European public policy,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=rjpp20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=rjpp20,,https://www.tandfonline.com/toc/rjpp20/current,,,,,,,,https://twitter.com/jepp_journal?lang=en,https://www.wikidata.org/wiki/Q15758839
0003-6846,Applied economics,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=raec20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=raec20,,https://www.tandfonline.com/toc/raec20/current,,,,,,,,,https://www.wikidata.org/wiki/Q4781535
1476-7333,Action learning,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=calr20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=calr20,,https://www.tandfonline.com/toc/calr20/current,,,,,,,,,https://www.wikidata.org/wiki/Q15763970
0952-3367,The international journal of the history of sport,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=fhsp20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=fhsp20,,https://www.tandfonline.com/toc/fhsp20/current,,International Society for the History of Physical Education and Sport,,http://ishpes.org/home/,,,,https://twitter.com/ijhsofficial,https://www.wikidata.org/wiki/Q15766737
0190-2148,Experimental lung research,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=ielu20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=ielu20,,https://www.tandfonline.com/toc/ielu20/current,,,,,,,,,https://www.wikidata.org/wiki/Q5421113
1092-4507,Journal of the International Listening Association,International Journal of Listening,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=hijl20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=hijl20,,https://www.tandfonline.com/toc/hijl20/current,,International Listening Association,,http://www.listen.org/,,,,,https://www.wikidata.org/wiki/Q15817084
0090-0877,Immunological communications,,,,,https://www.tandfonline.com/toc/iimm19/current,,,,,,,,,
0332-9534,Symbolae arctoae,,,,,https://www.tandfonline.com/toc/sosl19/current,,,,,,,,,https://www.wikidata.org/wiki/Q96733701
1474-7782,Ankara paper,Ankara Papers,,,,https://www.tandfonline.com/toc/fank20/current,,,,,,,,,https://www.wikidata.org/wiki/Q96701838
1072-0537,Journal of constructivist psychology,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=upcy20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=upcy20,,https://www.tandfonline.com/toc/upcy20/current,,,,,,,,,https://www.wikidata.org/wiki/Q15753096
1110-1849,Egyptian Journal of Anaesthesia (Print),Egyptian Journal of Anaesthesia,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=teja20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=teja20,,https://www.tandfonline.com/toc/teja20/current,,,,,,,,,https://www.wikidata.org/wiki/Q50497731
0323-3944,Mathematische Operationsforschung und Statistik,,,,,https://www.tandfonline.com/toc/gsta18/current,,,,,,,,,https://www.wikidata.org/wiki/Q96727921
0276-3893,Journal of housing for the elderly,,,,,https://www.tandfonline.com/toc/wjhe20/current,,,,,,,,,https://www.wikidata.org/wiki/Q15752336
0036-5513,Scandinavian journal of clinical & laboratory investigation,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=iclb20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=iclb20,,https://www.tandfonline.com/toc/iclb20/current,,,,,,,,,https://www.wikidata.org/wiki/Q15760785
1745-9435,Qualitative research reports in communication,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=rqrr20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=rqrr20,,https://www.tandfonline.com/toc/rqrr20/current,,,,,,,,,https://www.wikidata.org/wiki/Q7268693
1550-4271,Journal of dual diagnosis,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=wjdd20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=wjdd20,,https://www.tandfonline.com/toc/wjdd20/current,,,,,,,,https://twitter.com/jdualdiagnosis?lang=en,https://www.wikidata.org/wiki/Q15762795
1352-7258,IJHS,International Journal of Heritage Studies,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=rjhs20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=rjhs20,,https://www.tandfonline.com/toc/rjhs20/current,,,,,,,,,https://www.wikidata.org/wiki/Q15759099
2574-2981,Curriculum studies in health and physical education,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=rasp21,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=rasp21,,https://www.tandfonline.com/toc/rasp21/current,,"The Australian Council for Health, Physical Education and Recreation (ACHPER)",,https://www.achper.org.au/,,,,https://twitter.com/cshpejournal,https://www.wikidata.org/wiki/Q63871617
0254-1858,South African journal of zoology,,,,,https://www.tandfonline.com/toc/tafz19/current,,,,,,,,,https://www.wikidata.org/wiki/Q21386119
0891-6152,Experimental heat transfer,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=ueht20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=ueht20,,https://www.tandfonline.com/toc/ueht20/current,,,,,,,,,https://www.wikidata.org/wiki/Q15754564
1468-2745,Cold war history,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=fcwh20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=fcwh20,,https://www.tandfonline.com/toc/fcwh20/current,,,,,,,,https://twitter.com/coldwarhistoryj?,https://www.wikidata.org/wiki/Q15767088
2574-1292,Policy design and practice,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=rpdp20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=rpdp20,,https://www.tandfonline.com/toc/rpdp20/current,,,,,,,,,https://www.wikidata.org/wiki/Q96726652
1366-4530,Teacher development,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=rtde20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=rtde20,,https://www.tandfonline.com/toc/rtde20/current,,,,,,,,,https://www.wikidata.org/wiki/Q15767437
1943-0841,International journal of green nanotechnology,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=ugnm20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=ugnm20,,https://www.tandfonline.com/toc/ugnm20/current,,,,,,,,,https://www.wikidata.org/wiki/Q96332685
